date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:22:18	1470542/1470542	---M--	200	added ('OK')	image/jpeg	etag:%224170cfbee17b513946422431fc1bebdb%22	https://blix.dev/images/Frame-2.jpg	C:/My%20Web%20Sites/blix/blix.dev/images/Frame-2.jpg	(from https://blix.dev/css/blixx.webflow.css)
02:22:18	4341/4341	---M--	200	added ('OK')	image/png	etag:%2222fc083d569145c092d8d016f8859356%22	https://blix.dev/images/logos_youtube-icon_1logos_youtube-icon.png	C:/My%20Web%20Sites/blix/blix.dev/images/logos_youtube-icon_1logos_youtube-icon.png	(from https://blix.dev/css/blixx.webflow.css)
02:22:19	863/863	---M--	200	added ('OK')	image/png	etag:%22aa401de442d3557323bad8103ee146e0%22	https://blix.dev/images/logos_youtube-icon_2logos_youtube-icon.png	C:/My%20Web%20Sites/blix/blix.dev/images/logos_youtube-icon_2logos_youtube-icon.png	(from https://blix.dev/css/blixx.webflow.css)
02:22:21	2111644/2111644	---M--	200	added ('OK')	image/jpeg	etag:%2230b6e15372ab274f41af51c03579e72b%22	https://blix.dev/images/Frame-64.jpg	C:/My%20Web%20Sites/blix/blix.dev/images/Frame-64.jpg	(from https://blix.dev/css/blixx.webflow.css)
02:22:22	2473283/2473283	---M--	200	added ('OK')	image/jpeg	etag:%22192d9ef65c27c3e5413ffc7ff18972b9%22	https://blix.dev/images/Frame-60.jpg	C:/My%20Web%20Sites/blix/blix.dev/images/Frame-60.jpg	(from https://blix.dev/css/blixx.webflow.css)
02:22:23	1980859/1980859	---M--	200	added ('OK')	image/jpeg	etag:%225808c498f31f4143bcd9e42fef2c0922%22	https://blix.dev/images/Frame-59.jpg	C:/My%20Web%20Sites/blix/blix.dev/images/Frame-59.jpg	(from https://blix.dev/css/blixx.webflow.css)
02:22:25	1169488/1169488	---M--	200	added ('OK')	font/woff	etag:%22d93573b4d0c2d6b0cd2df2eb87a1d677%22	https://blix.dev/fonts/Pretendard-Bold.woff	C:/My%20Web%20Sites/blix/blix.dev/fonts/Pretendard-Bold.woff	(from https://blix.dev/css/blixx.webflow.css)
02:22:25	1173316/1173316	---M--	200	added ('OK')	font/woff	etag:%2289373147524ab520e26ea0e58bb632c5%22	https://blix.dev/fonts/Pretendard-ExtraBold.woff	C:/My%20Web%20Sites/blix/blix.dev/fonts/Pretendard-ExtraBold.woff	(from https://blix.dev/css/blixx.webflow.css)
02:22:25	1180640/1180640	---M--	200	added ('OK')	font/woff	etag:%22cefa0543e98a463942e970450ec84b6a%22	https://blix.dev/fonts/Pretendard-Black.woff	C:/My%20Web%20Sites/blix/blix.dev/fonts/Pretendard-Black.woff	(from https://blix.dev/css/blixx.webflow.css)
02:22:26	1166632/1166632	---M--	200	added ('OK')	font/woff	etag:%22461720124becc9594739cd6750835c38%22	https://blix.dev/fonts/Pretendard-SemiBold.woff	C:/My%20Web%20Sites/blix/blix.dev/fonts/Pretendard-SemiBold.woff	(from https://blix.dev/css/blixx.webflow.css)
02:22:28	1161212/1161212	---M--	200	added ('OK')	font/woff	etag:%22bfff3a54757b20bec529ad0c11de7b7e%22	https://blix.dev/fonts/Pretendard-Light.woff	C:/My%20Web%20Sites/blix/blix.dev/fonts/Pretendard-Light.woff	(from https://blix.dev/css/blixx.webflow.css)
02:22:30	1162848/1162848	---M--	200	added ('OK')	font/woff	etag:%22db095fbdc6e9c9a1cea9577fcb8e0f7a%22	https://blix.dev/fonts/Pretendard-Regular.woff	C:/My%20Web%20Sites/blix/blix.dev/fonts/Pretendard-Regular.woff	(from https://blix.dev/css/blixx.webflow.css)
02:22:30	1113836/1113836	---M--	200	added ('OK')	font/woff	etag:%22483e171704cb7ae7ba35ee5487d25908%22	https://blix.dev/fonts/Pretendard-Thin.woff	C:/My%20Web%20Sites/blix/blix.dev/fonts/Pretendard-Thin.woff	(from https://blix.dev/css/blixx.webflow.css)
02:22:30	1166440/1166440	---M--	200	added ('OK')	font/woff	etag:%227bab4a8a2580411ea263b78fb93436fa%22	https://blix.dev/fonts/Pretendard-Medium.woff	C:/My%20Web%20Sites/blix/blix.dev/fonts/Pretendard-Medium.woff	(from https://blix.dev/css/blixx.webflow.css)
02:22:30	1146408/1146408	---M--	200	added ('OK')	font/woff	etag:%221104ea032b6413ea4eb21c8261d1dd17%22	https://blix.dev/fonts/Pretendard-ExtraLight.woff	C:/My%20Web%20Sites/blix/blix.dev/fonts/Pretendard-ExtraLight.woff	(from https://blix.dev/css/blixx.webflow.css)
